Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     139/273         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned int) [23]
[12]     0.0    0.00    0.00     273         std::char_traits<char>::assign(char&, char const&) [12]
-----------------------------------------------
                0.00    0.00      99/232         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
                0.00    0.00     133/232         infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
[13]     0.0    0.00    0.00     232         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [13]
-----------------------------------------------
                0.00    0.00       2/203         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
                0.00    0.00      67/203         createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [124]
                0.00    0.00     134/203         infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
[14]     0.0    0.00    0.00     203         bool __gnu_cxx::operator==<char*, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [14]
                0.00    0.00     406/608         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [8]
-----------------------------------------------
                0.00    0.00       1/168         getNodeTruthValue(ParseTree*, std::unordered_map<char, bool, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, bool> > >*) [127]
                0.00    0.00      67/168         getNodeHeight(ParseTree*) [122]
                0.00    0.00     100/168         inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [125]
[15]     0.0    0.00    0.00     168         ParseTree::getLeftNode(ParseTree*) [15]
-----------------------------------------------
                0.00    0.00      67/167         getNodeHeight(ParseTree*) [122]
                0.00    0.00     100/167         inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [125]
[16]     0.0    0.00    0.00     167         ParseTree::getRightNode(ParseTree*) [16]
-----------------------------------------------
                0.00    0.00      15/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
                0.00    0.00     144/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
[17]     0.0    0.00    0.00     159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
                0.00    0.00     159/469         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00     159/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [18]
-----------------------------------------------
                0.00    0.00     159/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
[18]     0.0    0.00    0.00     159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [18]
                0.00    0.00     159/159         std::pointer_traits<char const*>::pointer_to(char const&) [19]
-----------------------------------------------
                0.00    0.00     159/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [18]
[19]     0.0    0.00    0.00     159         std::pointer_traits<char const*>::pointer_to(char const&) [19]
                0.00    0.00     159/159         char const* std::addressof<char const>(char const&) [21]
-----------------------------------------------
                0.00    0.00     159/159         char const* std::addressof<char const>(char const&) [21]
[20]     0.0    0.00    0.00     159         char const* std::__addressof<char const>(char const&) [20]
-----------------------------------------------
                0.00    0.00     159/159         std::pointer_traits<char const*>::pointer_to(char const&) [19]
[21]     0.0    0.00    0.00     159         char const* std::addressof<char const>(char const&) [21]
                0.00    0.00     159/159         char const* std::__addressof<char const>(char const&) [20]
-----------------------------------------------
                0.00    0.00      10/144         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
                0.00    0.00     134/144         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[22]     0.0    0.00    0.00     144         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
                0.00    0.00     144/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
-----------------------------------------------
                0.00    0.00       1/139         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [185]
                0.00    0.00       2/139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string() [112]
                0.00    0.00       2/139         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [108]
                0.00    0.00     134/139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[23]     0.0    0.00    0.00     139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned int) [23]
                0.00    0.00     139/139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned int) [24]
                0.00    0.00     139/469         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00     139/273         std::char_traits<char>::assign(char&, char const&) [12]
-----------------------------------------------
                0.00    0.00     139/139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned int) [23]
[24]     0.0    0.00    0.00     139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned int) [24]
-----------------------------------------------
                0.00    0.00       4/138         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [74]
                0.00    0.00     134/138         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[25]     0.0    0.00    0.00     138         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [25]
-----------------------------------------------
                0.00    0.00      67/134         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator+=(char) [38]
                0.00    0.00      67/134         inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [125]
[26]     0.0    0.00    0.00     134         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
                0.00    0.00     134/138         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [25]
                0.00    0.00     134/144         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
                0.00    0.00     134/469         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00     134/273         std::char_traits<char>::assign(char&, char const&) [12]
                0.00    0.00     134/139         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned int) [23]
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
-----------------------------------------------
                0.00    0.00     101/101         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
[27]     0.0    0.00    0.00     101         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator--() [27]
-----------------------------------------------
                0.00    0.00     101/101         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
[28]     0.0    0.00    0.00     101         decltype (std::__detail::__synth3way((declval<char*&>)(), (declval<char*&>)())) __gnu_cxx::operator<=><char*, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [28]
                0.00    0.00     202/608         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [8]
                0.00    0.00     101/101         auto std::__detail::_Synth3way::operator()<char*, char*>(char* const&, char* const&) const [29]
-----------------------------------------------
                0.00    0.00     101/101         decltype (std::__detail::__synth3way((declval<char*&>)(), (declval<char*&>)())) __gnu_cxx::operator<=><char*, char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [28]
[29]     0.0    0.00    0.00     101         auto std::__detail::_Synth3way::operator()<char*, char*>(char* const&, char* const&) const [29]
-----------------------------------------------
                0.00    0.00     101/101         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
[30]     0.0    0.00    0.00     101         std::__cmp_cat::__unspec::__unspec(std::__cmp_cat::__unspec*) [30]
-----------------------------------------------
                0.00    0.00     101/101         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
[31]     0.0    0.00    0.00     101         std::operator<(std::strong_ordering, std::__cmp_cat::__unspec) [31]
-----------------------------------------------
                0.00    0.00      99/99          void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [33]
[32]     0.0    0.00    0.00      99         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [32]
                0.00    0.00     297/299         std::remove_reference<char&>::type&& std::move<char&>(char&) [11]
-----------------------------------------------
                0.00    0.00      99/99          void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [120]
[33]     0.0    0.00    0.00      99         void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [33]
                0.00    0.00     198/465         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [10]
                0.00    0.00      99/99          std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [32]
-----------------------------------------------
                0.00    0.00       4/75          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [75]
                0.00    0.00       4/75          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [74]
                0.00    0.00      67/75          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++(int) [37]
[34]     0.0    0.00    0.00      75         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [34]
-----------------------------------------------
                0.00    0.00       4/71          getNodeTruthValue(ParseTree*, std::unordered_map<char, bool, std::hash<char>, std::equal_to<char>, std::allocator<std::pair<char const, bool> > >*) [127]
                0.00    0.00      67/71          inOrderTraversal(ParseTree*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [125]
[35]     0.0    0.00    0.00      71         ParseTree::getValue() [35]
-----------------------------------------------
                0.00    0.00      67/67          createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [124]
[36]     0.0    0.00    0.00      67         ParseTree::ParseTree(char) [36]
-----------------------------------------------
                0.00    0.00      67/67          createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [124]
[37]     0.0    0.00    0.00      67         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++(int) [37]
                0.00    0.00      67/75          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [34]
-----------------------------------------------
                0.00    0.00      67/67          infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
[38]     0.0    0.00    0.00      67         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator+=(char) [38]
                0.00    0.00      67/134         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
-----------------------------------------------
                0.00    0.00      67/67          getNodeHeight(ParseTree*) [122]
[39]     0.0    0.00    0.00      67         long long const& std::max<long long>(long long const&, long long const&) [39]
-----------------------------------------------
                0.00    0.00      66/66          infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
[40]     0.0    0.00    0.00      66         Stack::pop() [40]
-----------------------------------------------
                0.00    0.00      66/66          infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [123]
[41]     0.0    0.00    0.00      66         Stack::push(char) [41]
                0.00    0.00       6/6           Stack::resizeArray() [62]
-----------------------------------------------
                0.00    0.00       1/40          std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> >&, unsigned int) [176]
                0.00    0.00       1/40          std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<char const, bool>, false> >&, std::__detail::_Hash_node<std::pair<char const, bool>, false>*, unsigned int) [174]
                0.00    0.00       1/40          std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::deallocate(std::allocator<std::__detail::_Hash_node_base*>&, std::__detail::_Hash_node_base**, unsigned int) [178]
                0.00    0.00       1/40          std::allocator_traits<std::allocator<std::__detail::_Hash_node_base*> >::allocate(std::allocator<std::__detail::_Hash_node_base*>&, unsigned int) [179]
                0.00    0.00      12/40          std::char_traits<char>::copy(char*, char const*, unsigned int) [51]
                0.00    0.00      12/40          std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned int) [57]
                0.00    0.00      12/40          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned int) [56]
[42]     0.0    0.00    0.00      40         std::is_constant_evaluated() [42]
-----------------------------------------------
                0.00    0.00      33/33          createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [124]
[43]     0.0    0.00    0.00      33         ParseTree::setLeftNode(ParseTree*) [43]
-----------------------------------------------
                0.00    0.00      33/33          createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [124]
[44]     0.0    0.00    0.00      33         ParseTree::setRightNode(ParseTree*) [44]
-----------------------------------------------
                0.00    0.00       2/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [111]
                0.00    0.00      22/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
[45]     0.0    0.00    0.00      24         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [45]
-----------------------------------------------
                0.00    0.00      12/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned int&, unsigned int) [61]
                0.00    0.00      12/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned int) [58]
[46]     0.0    0.00    0.00      24         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [46]
-----------------------------------------------
                0.00    0.00       2/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [111]
                0.00    0.00      20/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
[47]     0.0    0.00    0.00      22         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [47]
-----------------------------------------------
                0.00    0.00      22/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned int&, unsigned int) [61]
[48]     0.0    0.00    0.00      22         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
                0.00    0.00      22/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [45]
                0.00    0.00      22/22          std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [49]
-----------------------------------------------
                0.00    0.00      22/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
[49]     0.0    0.00    0.00      22         std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [49]
-----------------------------------------------
                0.00    0.00       5/15          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [69]
                0.00    0.00      10/15          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
[50]     0.0    0.00    0.00      15         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
                0.00    0.00      15/159         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [17]
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned int) [58]
-----------------------------------------------
                0.00    0.00      13/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned int) [52]
[51]     0.0    0.00    0.00      13         std::char_traits<char>::copy(char*, char const*, unsigned int) [51]
                0.00    0.00      12/40          std::is_constant_evaluated() [42]
-----------------------------------------------
                0.00    0.00       1/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char const*, char const*) [186]
                0.00    0.00       2/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char*, char*) [109]
                0.00    0.00      10/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
[52]     0.0    0.00    0.00      13         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned int) [52]
                0.00    0.00      13/13          std::char_traits<char>::copy(char*, char const*, unsigned int) [51]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned int) [56]
[53]     0.0    0.00    0.00      12         __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned int) [53]
-----------------------------------------------
                0.00    0.00      12/12          std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned int) [57]
[54]     0.0    0.00    0.00      12         __gnu_cxx::new_allocator<char>::allocate(unsigned int, void const*) [54]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<char>::_M_max_size() const [55]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::new_allocator<char>::allocate(unsigned int, void const*) [54]
[55]     0.0    0.00    0.00      12         __gnu_cxx::new_allocator<char>::_M_max_size() const [55]
-----------------------------------------------
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned int) [58]
[56]     0.0    0.00    0.00      12         std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned int) [56]
                0.00    0.00      12/40          std::is_constant_evaluated() [42]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<char>::deallocate(char*, unsigned int) [53]
-----------------------------------------------
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned int&, unsigned int) [61]
[57]     0.0    0.00    0.00      12         std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned int) [57]
                0.00    0.00      12/40          std::is_constant_evaluated() [42]
                0.00    0.00      12/12          __gnu_cxx::new_allocator<char>::allocate(unsigned int, void const*) [54]
-----------------------------------------------
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
[58]     0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned int) [58]
                0.00    0.00      12/469         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00      12/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [46]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned int) [56]
-----------------------------------------------
                0.00    0.00       2/12          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [108]
                0.00    0.00      10/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
[59]     0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned int) [59]
-----------------------------------------------
                0.00    0.00       2/12          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [108]
                0.00    0.00      10/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
[60]     0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [60]
-----------------------------------------------
                0.00    0.00       2/12          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [108]
                0.00    0.00      10/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
[61]     0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned int&, unsigned int) [61]
                0.00    0.00      22/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [48]
                0.00    0.00      12/24          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [46]
                0.00    0.00      12/12          std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned int) [57]
-----------------------------------------------
                0.00    0.00       6/6           Stack::push(char) [41]
[62]     0.0    0.00    0.00       6         Stack::resizeArray() [62]
-----------------------------------------------
                0.00    0.00       6/6           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [26]
[63]     0.0    0.00    0.00       6         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [63]
                0.00    0.00      20/22          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [47]
                0.00    0.00      10/144         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [22]
                0.00    0.00      10/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned int&, unsigned int) [61]
                0.00    0.00      10/469         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [9]
                0.00    0.00      10/13          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned int) [52]
                0.00    0.00      10/15          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [50]
